panel,rna_metric,metric_label,permutation_index,null_spearman_rs,observed_spearman_rs
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,643,-0.1371482176360225,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,644,0.0264540337711069,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,645,0.1527204502814259,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,646,-0.0196998123827392,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,647,-0.0759849906191369,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,648,-0.0878048780487805,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,649,-0.224015009380863,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,650,-0.0981238273921201,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,651,-0.1915572232645403,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,652,-0.0703564727954972,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,653,-0.2579737335834897,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,654,0.098686679174484,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,655,0.0380863039399624,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,656,-0.3311444652908068,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,657,0.1981238273921201,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,658,0.0193245778611632,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,659,0.1782363977485929,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,660,-0.3219512195121952,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,661,-0.2870544090056285,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,662,0.124765478424015,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,663,-0.2180112570356473,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,664,0.1632270168855535,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,665,0.0422138836772983,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,666,-0.0268292682926829,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,667,-0.150093808630394,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,668,-0.1022514071294559,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,669,0.0804878048780488,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,670,-0.1380863039399625,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,671,0.0819887429643527,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,672,0.0894934333958724,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,673,-0.1371482176360225,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,674,0.2560975609756098,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,675,0.226078799249531,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,676,-0.048968105065666,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,677,-0.2634146341463415,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,678,-0.1288930581613508,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,679,-0.2527204502814259,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,680,-0.0455909943714821,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,681,0.0135084427767354,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,682,-0.0116322701688555,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,683,-0.1568480300187617,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,684,0.0082551594746716,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,685,0.2200750469043152,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,686,-0.0720450281425891,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,687,0.2288930581613508,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,688,-0.024577861163227,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,689,0.2555347091932458,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,690,0.1343339587242026,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,691,0.3018761726078799,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,692,0.0262664165103189,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,693,-0.0071294559099437,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,694,-0.1332082551594746,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,695,0.2666041275797374,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,696,0.2071294559099437,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,697,0.1294559099437148,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,698,0.0909943714821763,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,699,0.0652908067542214,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,700,0.1204502814258912,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,701,0.1439024390243902,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,702,0.123639774859287,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,703,-0.0135084427767354,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,704,0.048968105065666,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,705,0.0317073170731707,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,706,0.0148217636022514,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,707,0.1088180112570356,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,708,0.0894934333958724,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,709,-0.1984990619136961,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,710,0.0439024390243902,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,711,-0.1330206378986867,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,712,0.0065666041275797,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,713,0.3288930581613509,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,714,0.1517823639774859,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,715,0.1225140712945591,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,716,0.1510318949343339,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,717,-0.1105065666041276,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,718,-0.2283302063789869,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,719,0.0063789868667917,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,720,0.150656660412758,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,721,-0.1765478424015009,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,722,0.0527204502814259,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,723,0.173358348968105,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,724,0.0395872420262664,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,725,-0.0900562851782364,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,726,-0.1412757973733583,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,727,-0.048030018761726,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,728,-0.2401500938086304,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,729,-0.2771106941838649,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,730,-0.0080675422138836,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,731,-0.0562851782363977,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,732,-0.2870544090056285,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,733,0.0348968105065666,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,734,-0.0911819887429643,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,735,-0.2654784240150094,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,736,-0.0103189493433395,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,737,-0.1461538461538462,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,738,0.1654784240150094,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,739,-0.0934333958724202,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,740,0.0943714821763602,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,741,0.0649155722326454,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,742,-0.1866791744840525,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,743,-0.0782363977485928,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,744,-0.2442776735459663,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,745,0.2076923076923077,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,746,-0.0630393996247654,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,747,0.0127579737335834,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,748,0.1557223264540337,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,749,0.1405253283302064,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,750,-0.1833020637898687,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,751,0.0936210131332082,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,752,0.099624765478424,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,753,0.1046904315196998,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,754,0.0163227016885553,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,755,-0.1726078799249531,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,756,-0.1266416510318949,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,757,-0.2009380863039399,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,758,0.073921200750469,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,759,0.0052532833020637,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,760,0.0789868667917448,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,761,-0.1617260787992495,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,762,-0.2084427767354596,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,763,0.1720450281425891,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,764,0.0797373358348968,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,765,0.3080675422138837,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,766,0.0318949343339587,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,767,-0.1923076923076923,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,768,0.0928705440900563,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,769,-0.0148217636022514,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,770,-0.2930581613508443,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,771,-0.3424015009380863,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,772,0.0086303939962476,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,773,0.1566604127579737,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,774,0.0191369606003752,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,775,-0.1592870544090056,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,776,0.2080675422138836,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,777,-0.0544090056285178,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,778,-0.2153846153846154,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,779,-0.0696060037523452,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,780,-0.1305816135084428,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,781,0.0069418386491557,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,782,0.1168855534709193,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,783,0.1290806754221388,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,784,0.0909943714821763,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,785,-0.150093808630394,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,786,0.0688555347091932,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,787,0.0763602251407129,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,788,-0.1545966228893058,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,789,-0.1848030018761726,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,790,0.1442776735459662,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,791,-0.1195121951219512,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,792,0.0255159474671669,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,793,0.172983114446529,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,794,-0.0420262664165103,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,795,0.1084427767354596,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,796,0.1183864915572232,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,797,-0.0900562851782364,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,798,-0.2878048780487804,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,799,0.0926829268292683,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,800,0.0806754221388367,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,801,-0.1555347091932458,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,802,0.0844277673545966,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,803,0.023264540337711,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,804,-0.3628517823639775,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,805,-0.0339587242026266,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,806,-0.0585365853658536,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,807,-0.0651031894934334,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,808,0.0804878048780488,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,809,0.3080675422138837,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,810,0.0392120075046904,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,811,-0.0613508442776735,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,812,0.0575984990619137,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,813,-0.0348968105065666,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,814,0.2272045028142589,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,815,-0.1260787992495309,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,816,0.0592870544090056,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,817,-0.174859287054409,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,818,0.1833020637898687,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,819,-0.0170731707317073,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,820,-0.200562851782364,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,821,0.1056285178236398,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,822,0.024015009380863,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,823,0.023452157598499,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,824,0.0046904315196998,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,825,0.250093808630394,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,826,-0.0795497185741088,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,827,0.3960600375234522,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,828,0.0786116322701688,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,829,0.1127579737335835,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,830,0.1405253283302064,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,831,0.2382739212007505,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,832,-0.0575984990619137,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,833,0.1652908067542214,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,834,0.2424015009380863,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,835,0.2097560975609756,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,836,0.4564727954971858,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,837,0.2054409005628518,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,838,-0.1031894934333958,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,839,0.2393996247654784,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,840,0.0185741088180112,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,841,0.2780487804878049,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,842,-0.1590994371482176,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,843,-0.0296435272045028,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,844,0.2146341463414634,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,845,-0.15046904315197,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,846,0.3530956848030019,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,847,-0.0896810506566604,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,848,-0.1350844277673546,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,849,0.0251407129455909,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,850,0.0924953095684803,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,851,0.1975609756097561,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,852,-0.0703564727954972,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,853,-0.1163227016885553,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,854,0.0054409005628517,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,855,-0.0386491557223264,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,856,-0.0093808630393996,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,857,0.0716697936210131,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,858,0.047842401500938,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,859,-0.223639774859287,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,860,0.0140712945590994,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,861,0.1731707317073171,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,862,0.0938086303939962,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,863,-0.1973733583489681,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,864,-0.1476547842401501,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,865,-0.0052532833020637,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,866,-0.3223264540337711,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,867,-0.1540337711069418,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,868,-0.024390243902439,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,869,-0.1412757973733583,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,870,0.1410881801125703,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,871,0.2784240150093809,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,872,-0.0936210131332082,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,873,-0.1600375234521576,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,874,0.0444652908067542,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,875,-0.125515947467167,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,876,0.1227016885553471,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,877,-0.0166979362101313,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,878,0.1277673545966229,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,879,-0.200375234521576,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,880,0.1266416510318949,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,881,-0.0846153846153846,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,882,-0.1080675422138836,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,883,0.0864915572232645,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,884,-0.0530956848030018,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,885,0.024202626641651,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,886,0.0694183864915572,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,887,0.0902439024390243,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,888,-0.0078799249530956,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,889,-0.1589118198874296,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,890,-0.1726078799249531,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,891,-0.3660412757973734,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,892,0.0020637898686679,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,893,0.2388367729831145,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,894,-0.0303939962476547,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,895,-0.2067542213883677,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,896,0.0324577861163227,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,897,-0.2540337711069418,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,898,0.0365853658536585,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,899,-0.1656660412757973,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,900,0.0979362101313321,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,901,-0.2553470919324578,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,902,-0.1279549718574109,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,903,-0.0354596622889305,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,904,0.074484052532833,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,905,0.0979362101313321,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,906,0.0696060037523452,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,907,-0.2908067542213884,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,908,-0.0082551594746716,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,909,0.073545966228893,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,910,-0.0679174484052532,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,911,-0.0885553470919324,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,912,-0.0530956848030018,0.4622889305816136
F,rna_decoupling_index_six_minus_mhcii,RNA decoupling index,913,0.0606003752345215,0.4622889305816136
